time; type; bitrate Kbps; id2023-01-22 22:01:32.000; video; 1000; 00001
2023-01-22 22:06:36.000; video; 4600; 00089
2023-01-22 22:06:39.000; audio; 320; 00090
2023-01-22 22:06:40.000; video; 4600; 00090
2023-01-22 22:06:43.000; audio; 320; 00091
2023-01-22 22:06:44.000; video; 4600; 00091
2023-01-22 22:06:47.000; audio; 320; 00092
2023-01-22 22:06:48.000; video; 4600; 00092
2023-01-22 22:06:51.000; audio; 320; 00093
2023-01-22 22:06:52.000; video; 4600; 00093
2023-01-22 22:06:55.000; audio; 320; 00094
2023-01-22 22:06:56.000; video; 4600; 00094
2023-01-22 22:06:58.000; audio; 320; 00095
2023-01-22 22:07:00.000; video; 4600; 00095
2023-01-22 22:07:02.000; audio; 320; 00096
2023-01-22 22:07:04.000; video; 4600; 00096
2023-01-22 22:07:07.000; audio; 320; 00097
2023-01-22 22:07:08.000; video; 4600; 00097
2023-01-22 22:07:10.000; audio; 320; 00098
2023-01-22 22:07:12.000; video; 4600; 00098
2023-01-22 22:07:15.000; audio; 320; 00099
2023-01-22 22:07:16.000; video; 4600; 00099
2023-01-22 22:07:20.000; video; 4600; 00100
2023-01-22 22:07:20.000; audio; 320; 00100
2023-01-22 22:07:24.000; audio; 320; 00101
2023-01-22 22:07:24.000; video; 4600; 00101
2023-01-22 22:07:28.000; audio; 320; 00102
2023-01-22 22:07:28.000; video; 4600; 00102
2023-01-22 22:07:31.000; audio; 320; 00103
2023-01-22 22:07:32.000; video; 4600; 00103
2023-01-22 22:07:36.000; audio; 320; 00104
2023-01-22 22:07:36.000; video; 4600; 00104
2023-01-22 22:07:40.000; audio; 320; 00105
2023-01-22 22:07:40.000; video; 4600; 00105
2023-01-22 22:07:43.000; audio; 320; 00106
2023-01-22 22:07:44.000; video; 4600; 00106
2023-01-22 22:07:47.000; audio; 320; 00107
2023-01-22 22:07:48.000; video; 4600; 00107
2023-01-22 22:07:58.000; audio; 320; 00108
2023-01-22 22:07:58.000; video; 4600; 00108
2023-01-22 22:08:19.000; video; 4600; 00108
2023-01-22 22:08:19.000; video; 4600; 00108
2023-01-22 22:08:26.000; audio; 320; 00109
2023-01-22 22:08:26.000; video; 4600; 00109
2023-01-22 22:08:34.000; audio; 320; 00110
2023-01-22 22:08:34.000; video; 4600; 00110
2023-01-22 22:08:40.000; audio; 320; 00111
2023-01-22 22:08:39.000; video; 4600; 00111
2023-01-22 22:08:44.000; audio; 320; 00112
2023-01-22 22:08:43.000; video; 4600; 00112
2023-01-22 22:08:48.000; audio; 320; 00113
2023-01-22 22:08:48.000; video; 4600; 00113
